inv_date,inv_id,cus_id,product_id,sell_price,cost_price,quantity,total_price,total_cost,profit
2024-03-17,inv9334,cus00347,pro0058,1221.99,983,3,3665.9700000000003,2949,716.9700000000003
2025-09-25,inv9335,cus00710,pro0042,494.59,403,1,494.59,403,91.58999999999997
2025-09-25,inv9335,cus00710,pro0045,261.7,218,5,1308.5,1090,218.5
2025-09-25,inv9335,cus00710,pro0053,954.94,823,5,4774.700000000001,4115,659.7000000000007
2024-06-25,inv9336,cus00464,pro0001,448.85,355,4,1795.4,1420,375.4000000000001
2024-06-25,inv9336,cus00464,pro0028,1628.92,1392,2,3257.84,2784,473.84000000000015
2024-06-25,inv9336,cus00464,pro0048,1655.4,1341,2,3310.8,2682,628.8000000000002
2024-09-15,inv9337,cus00842,pro0020,1509.26,1200,5,7546.3,6000,1546.3000000000002
2024-09-15,inv9337,cus00842,pro0028,1628.92,1392,3,4886.76,4176,710.7600000000002
2024-04-17,inv9338,cus00390,pro0024,398.91,354,4,1595.64,1416,179.6400000000001
2024-04-17,inv9338,cus00390,pro0031,1593.57,1347,4,6374.28,5388,986.2799999999997
2024-04-17,inv9338,cus00390,pro0015,1723.69,1246,1,1723.69,1246,477.69000000000005
2024-04-17,inv9338,cus00390,pro0036,886.03,734,1,886.03,734,152.02999999999997
2024-04-17,inv9338,cus00390,pro0002,1145.01,914,4,4580.04,3656,924.04
2024-01-05,inv9339,cus00999,pro0033,1726.24,1433,3,5178.72,4299,879.7200000000003
2024-01-05,inv9339,cus00999,pro0024,398.91,354,1,398.91,354,44.910000000000025
2024-01-05,inv9339,cus00999,pro0056,1059.7,878,1,1059.7,878,181.70000000000005
2023-10-26,inv9340,cus00266,pro0034,845.29,714,1,845.29,714,131.28999999999996
2023-10-26,inv9340,cus00266,pro0019,1174.0,951,5,5870.0,4755,1115.0
2023-10-26,inv9340,cus00266,pro0003,1311.44,1175,3,3934.32,3525,409.32000000000016
2023-10-26,inv9340,cus00266,pro0049,2456.42,1945,3,7369.26,5835,1534.2600000000002
2023-10-26,inv9340,cus00266,pro0044,611.15,490,2,1222.3,980,242.29999999999995
2023-02-18,inv9341,cus00176,pro0001,448.85,355,3,1346.5500000000002,1065,281.5500000000002
2025-01-29,inv9342,cus00285,pro0023,553.45,437,5,2767.25,2185,582.25
2023-07-01,inv9343,cus00855,pro0027,1025.26,877,5,5126.3,4385,741.3000000000002
2025-10-05,inv9344,cus00983,pro0004,2519.62,2184,4,10078.48,8736,1342.4799999999996
2025-10-05,inv9344,cus00983,pro0042,494.59,403,3,1483.77,1209,274.77
2025-10-05,inv9344,cus00983,pro0043,1350.41,1151,1,1350.41,1151,199.41000000000008
2024-07-30,inv9345,cus00848,pro0018,668.79,538,2,1337.58,1076,261.5799999999999
2025-11-22,inv9346,cus00288,pro0007,948.66,766,3,2845.98,2298,547.98
2025-11-22,inv9346,cus00288,pro0051,2410.75,1947,4,9643.0,7788,1855.0
2025-11-22,inv9346,cus00288,pro0031,1593.57,1347,2,3187.14,2694,493.1399999999999
2025-11-22,inv9346,cus00288,pro0008,1064.71,836,4,4258.84,3344,914.8400000000001
2025-02-25,inv9347,cus00215,pro0058,1221.99,983,5,6109.95,4915,1194.9499999999998
2025-02-25,inv9347,cus00215,pro0013,1785.78,1575,4,7143.12,6300,843.1199999999999
2025-02-04,inv9348,cus00636,pro0056,1059.7,878,4,4238.8,3512,726.8000000000002
2025-02-04,inv9348,cus00636,pro0001,448.85,355,1,448.85,355,93.85000000000002
2024-10-01,inv9349,cus00385,pro0042,494.59,403,2,989.18,806,183.17999999999995
2024-10-01,inv9349,cus00385,pro0005,1737.61,1369,4,6950.44,5476,1474.4399999999996
2024-07-21,inv9350,cus00515,pro0046,1414.5,1163,4,5658.0,4652,1006.0
2024-07-21,inv9350,cus00515,pro0024,398.91,354,5,1994.5500000000002,1770,224.55000000000018
2024-07-21,inv9350,cus00515,pro0012,1964.23,1752,2,3928.46,3504,424.46000000000004
2025-01-22,inv9351,cus00631,pro0041,2823.78,2379,5,14118.900000000001,11895,2223.9000000000015
2025-01-22,inv9351,cus00631,pro0021,1582.39,1334,5,7911.950000000001,6670,1241.9500000000007
2025-01-22,inv9351,cus00631,pro0035,736.36,661,4,2945.44,2644,301.44000000000005
2025-01-22,inv9351,cus00631,pro0037,1598.22,1427,2,3196.44,2854,342.44000000000005
2023-12-22,inv9352,cus00243,pro0028,1628.92,1392,4,6515.68,5568,947.6800000000003
2023-12-22,inv9352,cus00243,pro0020,1509.26,1200,3,4527.78,3600,927.7799999999997
2023-12-22,inv9352,cus00243,pro0014,392.56,286,4,1570.24,1144,426.24
2023-02-11,inv9353,cus00312,pro0043,1350.41,1151,4,5401.64,4604,797.6400000000003
2023-02-11,inv9353,cus00312,pro0012,1964.23,1752,1,1964.23,1752,212.23000000000002
2023-02-11,inv9353,cus00312,pro0042,494.59,403,1,494.59,403,91.58999999999997
2023-02-11,inv9353,cus00312,pro0047,2080.09,1702,4,8320.36,6808,1512.3600000000006
2023-03-18,inv9354,cus00450,pro0036,886.03,734,1,886.03,734,152.02999999999997
2023-03-18,inv9354,cus00450,pro0045,261.7,218,5,1308.5,1090,218.5
2023-03-18,inv9354,cus00450,pro0006,1012.59,826,4,4050.36,3304,746.3600000000001
2024-03-12,inv9355,cus00218,pro0021,1582.39,1334,4,6329.56,5336,993.5600000000004
2024-03-12,inv9355,cus00218,pro0049,2456.42,1945,4,9825.68,7780,2045.6800000000003
2024-03-12,inv9355,cus00218,pro0030,1030.23,922,4,4120.92,3688,432.9200000000001
2024-07-05,inv9356,cus00661,pro0016,1144.49,1011,1,1144.49,1011,133.49
2023-06-12,inv9357,cus00501,pro0038,1234.8,1105,3,3704.3999999999996,3315,389.39999999999964
2023-06-12,inv9357,cus00501,pro0036,886.03,734,5,4430.15,3670,760.1499999999996
2023-06-12,inv9357,cus00501,pro0045,261.7,218,2,523.4,436,87.39999999999998
2023-06-12,inv9357,cus00501,pro0032,837.01,721,3,2511.0299999999997,2163,348.02999999999975
2025-07-02,inv9358,cus00378,pro0054,1102.77,952,4,4411.08,3808,603.0799999999999
2025-07-02,inv9358,cus00378,pro0043,1350.41,1151,1,1350.41,1151,199.41000000000008
2024-10-09,inv9359,cus00283,pro0033,1726.24,1433,4,6904.96,5732,1172.96
2024-10-09,inv9359,cus00283,pro0053,954.94,823,1,954.94,823,131.94000000000005
2024-08-06,inv9360,cus00421,pro0011,1656.07,1469,4,6624.28,5876,748.2799999999997
2024-08-06,inv9360,cus00421,pro0001,448.85,355,4,1795.4,1420,375.4000000000001
2024-08-06,inv9360,cus00421,pro0034,845.29,714,3,2535.87,2142,393.8699999999999
2024-08-06,inv9360,cus00421,pro0042,494.59,403,3,1483.77,1209,274.77
2024-08-06,inv9360,cus00421,pro0025,527.73,413,2,1055.46,826,229.46000000000004
2024-03-30,inv9361,cus00451,pro0023,553.45,437,4,2213.8,1748,465.8000000000002
2024-03-30,inv9361,cus00451,pro0014,392.56,286,2,785.12,572,213.12
2024-03-30,inv9361,cus00451,pro0009,535.3,456,5,2676.5,2280,396.5
2024-09-05,inv9362,cus00732,pro0037,1598.22,1427,3,4794.66,4281,513.6599999999999
2024-12-15,inv9363,cus00500,pro0047,2080.09,1702,1,2080.09,1702,378.09000000000015
2024-12-15,inv9363,cus00500,pro0042,494.59,403,3,1483.77,1209,274.77
2024-12-15,inv9363,cus00500,pro0016,1144.49,1011,5,5722.45,5055,667.4499999999998
2024-12-15,inv9363,cus00500,pro0043,1350.41,1151,1,1350.41,1151,199.41000000000008
2024-05-14,inv9364,cus00949,pro0053,954.94,823,5,4774.700000000001,4115,659.7000000000007
2024-05-14,inv9364,cus00949,pro0004,2519.62,2184,3,7558.86,6552,1006.8599999999997
2024-05-14,inv9364,cus00949,pro0052,2358.63,1996,1,2358.63,1996,362.6300000000001
2024-05-14,inv9364,cus00949,pro0002,1145.01,914,3,3435.0299999999997,2742,693.0299999999997
2024-01-27,inv9365,cus00598,pro0044,611.15,490,3,1833.4499999999998,1470,363.4499999999998
2024-01-27,inv9365,cus00598,pro0035,736.36,661,1,736.36,661,75.36000000000001
2024-01-27,inv9365,cus00598,pro0017,1389.38,1083,1,1389.38,1083,306.3800000000001
2024-01-27,inv9365,cus00598,pro0016,1144.49,1011,1,1144.49,1011,133.49
2024-01-27,inv9365,cus00598,pro0053,954.94,823,3,2864.82,2469,395.82000000000016
2025-08-07,inv9366,cus00461,pro0036,886.03,734,4,3544.12,2936,608.1199999999999
2025-08-07,inv9366,cus00461,pro0040,1379.33,1135,2,2758.66,2270,488.65999999999985
2025-01-14,inv9367,cus00587,pro0043,1350.41,1151,5,6752.05,5755,997.0500000000002
2025-01-14,inv9367,cus00587,pro0038,1234.8,1105,5,6174.0,5525,649.0
2025-01-14,inv9367,cus00587,pro0007,948.66,766,4,3794.64,3064,730.6399999999999
2025-01-14,inv9367,cus00587,pro0025,527.73,413,3,1583.19,1239,344.19000000000005
2025-01-14,inv9367,cus00587,pro0036,886.03,734,5,4430.15,3670,760.1499999999996
2025-03-03,inv9368,cus00665,pro0025,527.73,413,3,1583.19,1239,344.19000000000005
2025-09-20,inv9369,cus00854,pro0010,1256.56,1012,2,2513.12,2024,489.1199999999999
2025-09-20,inv9369,cus00854,pro0057,775.49,646,4,3101.96,2584,517.96
2025-09-20,inv9369,cus00854,pro0016,1144.49,1011,1,1144.49,1011,133.49
2025-09-20,inv9369,cus00854,pro0023,553.45,437,5,2767.25,2185,582.25
2025-12-03,inv9370,cus00873,pro0031,1593.57,1347,4,6374.28,5388,986.2799999999997
2024-12-31,inv9371,cus00541,pro0039,1139.92,946,4,4559.68,3784,775.6800000000003
2024-12-31,inv9371,cus00541,pro0013,1785.78,1575,5,8928.9,7875,1053.8999999999996
2024-12-31,inv9371,cus00541,pro0053,954.94,823,4,3819.76,3292,527.7600000000002
2024-07-24,inv9372,cus00754,pro0056,1059.7,878,4,4238.8,3512,726.8000000000002
2024-07-24,inv9372,cus00754,pro0028,1628.92,1392,4,6515.68,5568,947.6800000000003
2024-07-24,inv9372,cus00754,pro0042,494.59,403,2,989.18,806,183.17999999999995
2025-07-17,inv9373,cus00485,pro0002,1145.01,914,5,5725.05,4570,1155.0500000000002
2025-07-17,inv9373,cus00485,pro0048,1655.4,1341,5,8277.0,6705,1572.0
2025-07-17,inv9373,cus00485,pro0020,1509.26,1200,3,4527.78,3600,927.7799999999997
2025-07-17,inv9373,cus00485,pro0030,1030.23,922,5,5151.15,4610,541.1499999999996
2025-07-17,inv9373,cus00485,pro0039,1139.92,946,1,1139.92,946,193.92000000000007
2025-02-18,inv9374,cus00703,pro0033,1726.24,1433,4,6904.96,5732,1172.96
2025-02-18,inv9374,cus00703,pro0011,1656.07,1469,1,1656.07,1469,187.06999999999994
2025-02-18,inv9374,cus00703,pro0010,1256.56,1012,4,5026.24,4048,978.2399999999998
2023-09-10,inv9375,cus00226,pro0044,611.15,490,2,1222.3,980,242.29999999999995
2023-09-10,inv9375,cus00226,pro0014,392.56,286,2,785.12,572,213.12
2023-09-10,inv9375,cus00226,pro0039,1139.92,946,3,3419.76,2838,581.7600000000002
2023-09-10,inv9375,cus00226,pro0036,886.03,734,4,3544.12,2936,608.1199999999999
2023-09-10,inv9375,cus00226,pro0012,1964.23,1752,1,1964.23,1752,212.23000000000002
2024-03-22,inv9376,cus00856,pro0042,494.59,403,2,989.18,806,183.17999999999995
2024-03-22,inv9376,cus00856,pro0038,1234.8,1105,4,4939.2,4420,519.1999999999998
2024-03-22,inv9376,cus00856,pro0026,1097.18,918,5,5485.900000000001,4590,895.9000000000005
2024-03-22,inv9376,cus00856,pro0021,1582.39,1334,5,7911.950000000001,6670,1241.9500000000007
2023-10-31,inv9377,cus00657,pro0055,2265.02,1975,5,11325.1,9875,1450.1000000000004
2023-08-05,inv9378,cus00701,pro0058,1221.99,983,5,6109.95,4915,1194.9499999999998
2023-08-05,inv9378,cus00701,pro0001,448.85,355,5,2244.25,1775,469.25
2023-08-05,inv9378,cus00701,pro0026,1097.18,918,5,5485.900000000001,4590,895.9000000000005
2023-08-05,inv9378,cus00701,pro0009,535.3,456,4,2141.2,1824,317.1999999999998
2023-01-08,inv9379,cus00802,pro0024,398.91,354,1,398.91,354,44.910000000000025
2023-01-08,inv9379,cus00802,pro0023,553.45,437,5,2767.25,2185,582.25
2025-01-04,inv9380,cus00171,pro0022,2551.95,2184,1,2551.95,2184,367.9499999999998
2025-11-12,inv9381,cus00087,pro0055,2265.02,1975,1,2265.02,1975,290.02
2025-04-25,inv9382,cus00219,pro0048,1655.4,1341,4,6621.6,5364,1257.6000000000004
2025-04-25,inv9382,cus00219,pro0039,1139.92,946,1,1139.92,946,193.92000000000007
2025-04-25,inv9382,cus00219,pro0049,2456.42,1945,1,2456.42,1945,511.4200000000001
2024-05-06,inv9383,cus00137,pro0036,886.03,734,5,4430.15,3670,760.1499999999996
2024-05-06,inv9383,cus00137,pro0013,1785.78,1575,5,8928.9,7875,1053.8999999999996
2024-09-06,inv9384,cus00131,pro0006,1012.59,826,3,3037.77,2478,559.77
2024-03-18,inv9385,cus00923,pro0042,494.59,403,1,494.59,403,91.58999999999997
2024-03-18,inv9385,cus00923,pro0033,1726.24,1433,5,8631.2,7165,1466.2000000000007
2024-03-18,inv9385,cus00923,pro0032,837.01,721,2,1674.02,1442,232.01999999999998
2023-06-20,inv9386,cus00296,pro0009,535.3,456,2,1070.6,912,158.5999999999999
2023-06-20,inv9386,cus00296,pro0029,1208.41,1009,2,2416.82,2018,398.82000000000016
2023-06-20,inv9386,cus00296,pro0008,1064.71,836,5,5323.55,4180,1143.5500000000002
2024-08-24,inv9387,cus00656,pro0014,392.56,286,2,785.12,572,213.12
2024-08-24,inv9387,cus00656,pro0015,1723.69,1246,5,8618.45,6230,2388.4500000000007
2024-08-24,inv9387,cus00656,pro0053,954.94,823,2,1909.88,1646,263.8800000000001
2024-08-24,inv9387,cus00656,pro0044,611.15,490,5,3055.75,2450,605.75
2023-11-07,inv9388,cus00376,pro0027,1025.26,877,3,3075.7799999999997,2631,444.77999999999975
2023-11-07,inv9388,cus00376,pro0014,392.56,286,2,785.12,572,213.12
2023-11-07,inv9388,cus00376,pro0018,668.79,538,1,668.79,538,130.78999999999996
2025-11-14,inv9389,cus00615,pro0007,948.66,766,5,4743.3,3830,913.3000000000002
2023-07-31,inv9390,cus00658,pro0049,2456.42,1945,3,7369.26,5835,1534.2600000000002
2023-07-31,inv9390,cus00658,pro0046,1414.5,1163,1,1414.5,1163,251.5
2023-07-31,inv9390,cus00658,pro0042,494.59,403,3,1483.77,1209,274.77
2023-07-31,inv9390,cus00658,pro0057,775.49,646,3,2326.4700000000003,1938,388.47000000000025
2024-02-06,inv9391,cus00191,pro0028,1628.92,1392,4,6515.68,5568,947.6800000000003
2024-02-06,inv9391,cus00191,pro0030,1030.23,922,4,4120.92,3688,432.9200000000001
2023-05-12,inv9392,cus00857,pro0041,2823.78,2379,4,11295.12,9516,1779.1200000000008
2025-09-11,inv9393,cus00827,pro0036,886.03,734,2,1772.06,1468,304.05999999999995
2025-09-11,inv9393,cus00827,pro0010,1256.56,1012,3,3769.68,3036,733.6799999999998
2023-03-23,inv9394,cus00582,pro0037,1598.22,1427,5,7991.1,7135,856.1000000000004
2023-03-23,inv9394,cus00582,pro0043,1350.41,1151,5,6752.05,5755,997.0500000000002
2025-05-12,inv9395,cus00753,pro0011,1656.07,1469,4,6624.28,5876,748.2799999999997
2025-05-12,inv9395,cus00753,pro0043,1350.41,1151,5,6752.05,5755,997.0500000000002
2025-05-12,inv9395,cus00753,pro0023,553.45,437,1,553.45,437,116.45000000000005
2025-05-12,inv9395,cus00753,pro0055,2265.02,1975,5,11325.1,9875,1450.1000000000004
2023-05-08,inv9396,cus00467,pro0023,553.45,437,4,2213.8,1748,465.8000000000002
2025-01-15,inv9397,cus00402,pro0056,1059.7,878,3,3179.1000000000004,2634,545.1000000000004
2025-01-15,inv9397,cus00402,pro0054,1102.77,952,4,4411.08,3808,603.0799999999999
2025-01-15,inv9397,cus00402,pro0040,1379.33,1135,3,4137.99,3405,732.9899999999998
2025-01-15,inv9397,cus00402,pro0030,1030.23,922,5,5151.15,4610,541.1499999999996
2025-08-24,inv9398,cus00803,pro0007,948.66,766,1,948.66,766,182.65999999999997
2025-08-24,inv9398,cus00803,pro0011,1656.07,1469,4,6624.28,5876,748.2799999999997
2025-08-24,inv9398,cus00803,pro0037,1598.22,1427,5,7991.1,7135,856.1000000000004
2025-08-24,inv9398,cus00803,pro0055,2265.02,1975,2,4530.04,3950,580.04
2025-08-24,inv9398,cus00803,pro0010,1256.56,1012,1,1256.56,1012,244.55999999999995
2025-04-20,inv9399,cus00794,pro0041,2823.78,2379,4,11295.12,9516,1779.1200000000008
2024-04-04,inv9400,cus00136,pro0033,1726.24,1433,5,8631.2,7165,1466.2000000000007
2024-11-07,inv9401,cus00521,pro0020,1509.26,1200,3,4527.78,3600,927.7799999999997
2024-11-07,inv9401,cus00521,pro0010,1256.56,1012,2,2513.12,2024,489.1199999999999
2024-11-07,inv9401,cus00521,pro0049,2456.42,1945,1,2456.42,1945,511.4200000000001
2024-11-07,inv9401,cus00521,pro0057,775.49,646,4,3101.96,2584,517.96
2024-11-07,inv9401,cus00521,pro0009,535.3,456,2,1070.6,912,158.5999999999999
2023-10-12,inv9402,cus00336,pro0020,1509.26,1200,5,7546.3,6000,1546.3000000000002
2023-10-12,inv9402,cus00336,pro0039,1139.92,946,2,2279.84,1892,387.84000000000015
2023-10-12,inv9402,cus00336,pro0026,1097.18,918,2,2194.36,1836,358.3600000000001
2023-10-12,inv9402,cus00336,pro0002,1145.01,914,1,1145.01,914,231.01
2023-10-12,inv9402,cus00336,pro0031,1593.57,1347,1,1593.57,1347,246.56999999999994
2023-12-30,inv9403,cus00299,pro0048,1655.4,1341,3,4966.200000000001,4023,943.2000000000007
2023-12-30,inv9403,cus00299,pro0057,775.49,646,1,775.49,646,129.49
2023-08-12,inv9404,cus00791,pro0015,1723.69,1246,4,6894.76,4984,1910.7600000000002
2025-12-19,inv9405,cus00310,pro0016,1144.49,1011,1,1144.49,1011,133.49
2025-12-19,inv9405,cus00310,pro0048,1655.4,1341,5,8277.0,6705,1572.0
2025-12-19,inv9405,cus00310,pro0051,2410.75,1947,1,2410.75,1947,463.75
2025-12-19,inv9405,cus00310,pro0029,1208.41,1009,3,3625.2300000000005,3027,598.2300000000005
2025-12-19,inv9405,cus00310,pro0028,1628.92,1392,3,4886.76,4176,710.7600000000002
2023-01-28,inv9406,cus00389,pro0053,954.94,823,3,2864.82,2469,395.82000000000016
2023-01-28,inv9406,cus00389,pro0004,2519.62,2184,3,7558.86,6552,1006.8599999999997
2025-09-02,inv9407,cus00718,pro0018,668.79,538,1,668.79,538,130.78999999999996
2025-09-02,inv9407,cus00718,pro0044,611.15,490,1,611.15,490,121.14999999999998
2025-09-02,inv9407,cus00718,pro0042,494.59,403,1,494.59,403,91.58999999999997
2023-11-11,inv9408,cus00312,pro0054,1102.77,952,1,1102.77,952,150.76999999999998
2025-12-17,inv9409,cus00260,pro0022,2551.95,2184,1,2551.95,2184,367.9499999999998
2025-12-17,inv9409,cus00260,pro0026,1097.18,918,2,2194.36,1836,358.3600000000001
2025-12-17,inv9409,cus00260,pro0007,948.66,766,2,1897.32,1532,365.31999999999994
2025-12-17,inv9409,cus00260,pro0018,668.79,538,4,2675.16,2152,523.1599999999999
2025-12-17,inv9409,cus00260,pro0006,1012.59,826,3,3037.77,2478,559.77
2023-12-07,inv9410,cus00692,pro0004,2519.62,2184,3,7558.86,6552,1006.8599999999997
2023-04-18,inv9411,cus00728,pro0008,1064.71,836,1,1064.71,836,228.71000000000004
2023-04-18,inv9411,cus00728,pro0020,1509.26,1200,1,1509.26,1200,309.26
2023-04-18,inv9411,cus00728,pro0025,527.73,413,1,527.73,413,114.73000000000002
2024-12-20,inv9412,cus00061,pro0048,1655.4,1341,2,3310.8,2682,628.8000000000002
2024-12-20,inv9412,cus00061,pro0019,1174.0,951,3,3522.0,2853,669.0
2024-12-20,inv9412,cus00061,pro0024,398.91,354,3,1196.73,1062,134.73000000000002
2024-12-20,inv9412,cus00061,pro0037,1598.22,1427,1,1598.22,1427,171.22000000000003
2025-05-31,inv9413,cus00918,pro0013,1785.78,1575,1,1785.78,1575,210.77999999999997
2025-05-31,inv9413,cus00918,pro0012,1964.23,1752,4,7856.92,7008,848.9200000000001
2025-05-31,inv9413,cus00918,pro0009,535.3,456,5,2676.5,2280,396.5
2025-05-31,inv9413,cus00918,pro0029,1208.41,1009,2,2416.82,2018,398.82000000000016
2025-05-31,inv9413,cus00918,pro0058,1221.99,983,3,3665.9700000000003,2949,716.9700000000003
2025-06-13,inv9414,cus00111,pro0049,2456.42,1945,4,9825.68,7780,2045.6800000000003
2025-06-13,inv9414,cus00111,pro0056,1059.7,878,2,2119.4,1756,363.4000000000001
2025-06-13,inv9414,cus00111,pro0033,1726.24,1433,3,5178.72,4299,879.7200000000003
2025-06-13,inv9414,cus00111,pro0048,1655.4,1341,5,8277.0,6705,1572.0
2025-06-13,inv9414,cus00111,pro0025,527.73,413,5,2638.65,2065,573.6500000000001
2024-02-14,inv9415,cus00722,pro0050,1322.69,1014,2,2645.38,2028,617.3800000000001
2024-02-14,inv9415,cus00722,pro0049,2456.42,1945,5,12282.1,9725,2557.1000000000004
2024-02-14,inv9415,cus00722,pro0027,1025.26,877,2,2050.52,1754,296.52
2024-02-14,inv9415,cus00722,pro0040,1379.33,1135,4,5517.32,4540,977.3199999999997
2023-01-21,inv9416,cus00380,pro0015,1723.69,1246,2,3447.38,2492,955.3800000000001
2023-01-21,inv9416,cus00380,pro0049,2456.42,1945,2,4912.84,3890,1022.8400000000001
2023-01-21,inv9416,cus00380,pro0021,1582.39,1334,4,6329.56,5336,993.5600000000004
2023-01-21,inv9416,cus00380,pro0025,527.73,413,4,2110.92,1652,458.9200000000001
2025-10-24,inv9417,cus00064,pro0039,1139.92,946,5,5699.6,4730,969.6000000000004
2025-10-24,inv9417,cus00064,pro0058,1221.99,983,4,4887.96,3932,955.96
2025-10-24,inv9417,cus00064,pro0011,1656.07,1469,2,3312.14,2938,374.1399999999999
2023-09-27,inv9418,cus00652,pro0056,1059.7,878,4,4238.8,3512,726.8000000000002
2023-08-26,inv9419,cus00568,pro0055,2265.02,1975,4,9060.08,7900,1160.08
2024-12-24,inv9420,cus00143,pro0059,2336.77,2123,5,11683.85,10615,1068.8500000000004
2024-12-24,inv9420,cus00143,pro0030,1030.23,922,3,3090.69,2766,324.69000000000005
2024-12-24,inv9420,cus00143,pro0045,261.7,218,1,261.7,218,43.69999999999999
2024-12-24,inv9420,cus00143,pro0018,668.79,538,3,2006.37,1614,392.3699999999999
2025-04-03,inv9421,cus00183,pro0022,2551.95,2184,5,12759.75,10920,1839.75
2025-04-03,inv9421,cus00183,pro0057,775.49,646,5,3877.45,3230,647.4499999999998
2024-08-06,inv9422,cus00822,pro0055,2265.02,1975,5,11325.1,9875,1450.1000000000004
2024-08-06,inv9422,cus00822,pro0021,1582.39,1334,2,3164.78,2668,496.7800000000002
2024-08-06,inv9422,cus00822,pro0029,1208.41,1009,5,6042.05,5045,997.0500000000002
2024-08-06,inv9422,cus00822,pro0030,1030.23,922,3,3090.69,2766,324.69000000000005
2024-03-09,inv9423,cus00946,pro0040,1379.33,1135,2,2758.66,2270,488.65999999999985
2024-03-09,inv9423,cus00946,pro0011,1656.07,1469,5,8280.35,7345,935.3500000000004
2024-03-09,inv9423,cus00946,pro0006,1012.59,826,3,3037.77,2478,559.77
2024-04-15,inv9424,cus00845,pro0047,2080.09,1702,2,4160.18,3404,756.1800000000003
2025-01-26,inv9425,cus00553,pro0026,1097.18,918,5,5485.900000000001,4590,895.9000000000005
2025-01-26,inv9425,cus00553,pro0050,1322.69,1014,4,5290.76,4056,1234.7600000000002
2025-01-26,inv9425,cus00553,pro0051,2410.75,1947,5,12053.75,9735,2318.75
2025-01-26,inv9425,cus00553,pro0002,1145.01,914,2,2290.02,1828,462.02
2023-05-10,inv9426,cus00392,pro0020,1509.26,1200,5,7546.3,6000,1546.3000000000002
2023-05-10,inv9426,cus00392,pro0022,2551.95,2184,2,5103.9,4368,735.8999999999996
2023-05-10,inv9426,cus00392,pro0035,736.36,661,1,736.36,661,75.36000000000001
2023-05-10,inv9426,cus00392,pro0051,2410.75,1947,4,9643.0,7788,1855.0
2023-05-10,inv9426,cus00392,pro0044,611.15,490,4,2444.6,1960,484.5999999999999
2025-01-20,inv9427,cus00161,pro0040,1379.33,1135,4,5517.32,4540,977.3199999999997
2025-01-20,inv9427,cus00161,pro0004,2519.62,2184,5,12598.099999999999,10920,1678.0999999999985
2025-01-20,inv9427,cus00161,pro0013,1785.78,1575,1,1785.78,1575,210.77999999999997
2025-01-20,inv9427,cus00161,pro0035,736.36,661,2,1472.72,1322,150.72000000000003
2025-06-01,inv9428,cus00963,pro0007,948.66,766,5,4743.3,3830,913.3000000000002
2024-05-20,inv9429,cus00544,pro0052,2358.63,1996,1,2358.63,1996,362.6300000000001
2024-05-20,inv9429,cus00544,pro0017,1389.38,1083,5,6946.900000000001,5415,1531.9000000000005
2024-05-20,inv9429,cus00544,pro0005,1737.61,1369,2,3475.22,2738,737.2199999999998
2024-05-20,inv9429,cus00544,pro0047,2080.09,1702,5,10400.45,8510,1890.4500000000007
2024-05-20,inv9429,cus00544,pro0006,1012.59,826,1,1012.59,826,186.59000000000003
2024-02-26,inv9430,cus00407,pro0042,494.59,403,2,989.18,806,183.17999999999995
2024-02-26,inv9430,cus00407,pro0009,535.3,456,3,1605.8999999999999,1368,237.89999999999986
2023-06-17,inv9431,cus00126,pro0024,398.91,354,1,398.91,354,44.910000000000025
2023-06-17,inv9431,cus00126,pro0017,1389.38,1083,2,2778.76,2166,612.7600000000002
2023-06-17,inv9431,cus00126,pro0057,775.49,646,1,775.49,646,129.49
2023-06-17,inv9431,cus00126,pro0028,1628.92,1392,4,6515.68,5568,947.6800000000003
2023-06-17,inv9431,cus00126,pro0022,2551.95,2184,1,2551.95,2184,367.9499999999998
2023-10-22,inv9432,cus00062,pro0024,398.91,354,3,1196.73,1062,134.73000000000002
2023-10-22,inv9432,cus00062,pro0011,1656.07,1469,2,3312.14,2938,374.1399999999999
2023-10-22,inv9432,cus00062,pro0027,1025.26,877,2,2050.52,1754,296.52
2023-01-22,inv9433,cus00132,pro0049,2456.42,1945,5,12282.1,9725,2557.1000000000004
2024-11-25,inv9434,cus00589,pro0001,448.85,355,4,1795.4,1420,375.4000000000001
2024-11-25,inv9434,cus00589,pro0057,775.49,646,1,775.49,646,129.49
2024-11-25,inv9434,cus00589,pro0012,1964.23,1752,3,5892.6900000000005,5256,636.6900000000005
2023-11-18,inv9435,cus00912,pro0025,527.73,413,5,2638.65,2065,573.6500000000001
2024-07-06,inv9436,cus00686,pro0041,2823.78,2379,5,14118.900000000001,11895,2223.9000000000015
2024-07-06,inv9436,cus00686,pro0053,954.94,823,3,2864.82,2469,395.82000000000016
2024-07-06,inv9436,cus00686,pro0058,1221.99,983,2,2443.98,1966,477.98
2024-07-06,inv9436,cus00686,pro0014,392.56,286,3,1177.68,858,319.68000000000006
2024-11-22,inv9437,cus00625,pro0011,1656.07,1469,4,6624.28,5876,748.2799999999997
2024-11-22,inv9437,cus00625,pro0010,1256.56,1012,5,6282.799999999999,5060,1222.7999999999993
2023-09-28,inv9438,cus00217,pro0043,1350.41,1151,1,1350.41,1151,199.41000000000008
2023-09-28,inv9438,cus00217,pro0018,668.79,538,5,3343.95,2690,653.9499999999998
2023-09-28,inv9438,cus00217,pro0026,1097.18,918,1,1097.18,918,179.18000000000006
